State|Location|Address|City|Link
Minnesota|Allina Health|7840 Vinewood Ln N|Maple Grove|https://www.allinahealth.org/coronavirus-covid-24
Minnesota|Voyage Healthcare|9825 Hospital Drive|Maple Grove|https://www.voyagehealthcare.com/
Minnesota|Avera Health System|1521 Carlson St|Marshall|https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/
Minnesota|Valley Medical and Wellness|2200 E Franklin Ave Suite 199|Minneapolis|https://www.valleymedical.com/contents/covid-19
Minnesota|Children's Minnesota|2530 Chicago Ave. S|Minneapolis|
Minnesota|Penny George Institute for Health and Healing – Abbott Northwestern|2833 Chicago Ave|Minneapolis|https://www.allinahealth.org/coronavirus-covid-28
Minnesota|Hennepin Healthcare|2810 Nicollet Ave|Minneapolis|https://www.hennepinhealthcare.org/covid19testing/
Minnesota|Hennepin Healthcare|900 South 8th St|Minneapolis|https://www.hennepinhealthcare.org/covid19testing/
Minnesota|North Memorial|4414 Humboldt Ave. N|Minneapolis|https://northmemorial.com/covid-19/
Minnesota|CVS Health COVID-19 Testing Site|3655 Central Avenue|Minneapolis|
Minnesota|Lake Region Healthcare|24 East 7th St|Morris|https://www.lrhc.org/patients-visitors/what-you-need-to-know-about-covid-19-coronavirus/
Minnesota|CVS Health COVID-19 Testing Site|2800 County Road 10|Mounds View|
Minnesota|CVS Health COVID-19 Testing Site|7932 27th Avenue North|New Hope|
Minnesota|Entira Family Clinics|2601 Centennial Dr #100|North St Paul|https://entirafamilyclinics.com/
Minnesota|Voyage Healthcare|Suite 300|Osseo|https://www.voyagehealthcare.com/
Minnesota|CVS Health COVID-19 Testing Site|4140 Road 101 North|Plymouth|
Minnesota|Hennepin Healthcare|790 West 66th St|Richfield|https://www.hennepinhealthcare.org/covid19testing/
Minnesota|CVS Health COVID-19 Testing Site|6540 Penn Avenue South|Richfield|
Minnesota|Allina Health|1617 E Division St|River Falls|https://www.allinahealth.org/coronavirus-covid-25
Minnesota|North Memorial|3435 West Broadway Ave|Robbinsdale|https://northmemorial.com/covid-19/
Minnesota|Olmsted Medical Center|1403 3rd Ave SE|Rochester|https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/
Minnesota|Mayo Family Clinic NW|4111 US-52 North|Rochester|https://communityhealth.mayoclinic.org/locations/northwest-clinic
Minnesota|Allina Health|1601 St. Francis Ave|Shakopee|https://www.allinahealth.org/coronavirus-covid-26
Minnesota|Metropolitan Pediatric Specialists|1515 St. Francis Ave|Shakopee|https://www.childrensmn.org/2020/03/17/childrens-minnesota-primary-care-clinics-open/#hugo-clinic
Minnesota|Allina Health|4194 Lexington Ave N|Shoreview|https://www.allinahealth.org/coronavirus-covid-27
Minnesota|Allina Health Shoreview Clinic|4194 Lexington Ave N|Shoreview|https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/
Minnesota|Sleepy Eye Medical Center|400 4th Ave NW|Sleepy Eye|https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/
Minnesota|CVS Health COVID-19 Testing Site|2420 Division Street|St. Cloud|
Minnesota|Park Nicollet Clinic|5050 Excelsior Blvd|St. Louis Park|https://www.healthpartners.com/coronavirus/covid-19-testing/
Minnesota|Children's Minnesota|347 N. Smith Avenue|St. Paul|
Minnesota|United Family Medicine|1026 West 7th Street|St. Paul|https://unitedfamilymedicine.org/
Minnesota|United Family Medicine|2423 West 7th Street|St. Paul|https://unitedfamilymedicine.org/
Minnesota|Open Cities Health Center|409 N Dunlap St|St. Paul|https://opencitieshealth.org/
Minnesota|Scenic Rivers Health Services|"415 N 2nd St, Suite 2"|Tower|https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/
Minnesota|Sanford Health – Ulen|108 Viking Ave W|Ulen|https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/
Minnesota|Virginia Hospital|901 9th St N|Virginia|https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/
Minnesota|MedExpress|1963 Robert Street S|West St. Paul|https://www.medexpress.com/location/mn/west-st--paul/wpe/
Minnesota|Children's Minnesota|963 S. Robert St.|West St. Paul|https://www.childrensmn.org/2020/03/17/childrens-minnesota-primary-care-clinics-open/#hugo-clinic
Minnesota|Sanford Health – Wheaton|401 12th St N|Wheaton|https://mn.gov/covid19/for-minnesotans/if-sick/testing-locations/
Minnesota|Health Partners|1430 Hwy 96 E|White Bear Lake|https://www.healthpartners.com/coronavirus/covid-19-testing/
Minnesota|CVS Health COVID-19 Testing Site|2730 County Road East|White Bear Lake|
Minnesota|Valley Medical and Wellness|1789 Woodlane Dr suite a|Woodbury|https://www.valleymedical.com/contents/covid-19
Minnesota|UR The Urgency Room|7030 Valley Creek Plaza|Woodbury|https://www.urgencyroom.com/woodbury/
Minnesota|CVS Health COVID-19 Testing Site|8468 Tamarack Road|Woodbury|
Mississippi|Memorial Drinkwater Internal Medicine Walk-In Clinic|300 Drinkwater Drive|Bay St. Louis|http://www.gulfportmemorial.com/
Mississippi|Singing River Health System Woolmarket Clinic|13034 Shriner’s Boulevard Suite B|Biloxi|https://singingriverhealthsystem.com/coronavirus/
Mississippi|Memorial Primary Care Cedar Lake|1756 Popps Ferry Rd.|Biloxi|http://www.gulfportmemorial.com/
Mississippi|Memorial Hancock Family Practice|4433 Leisure Time Drive|Diamondhead|http://www.gulfportmemorial.com/
Mississippi|Med Plus Urgent Care|407 Interchange Dr|Fulton|"https://msdh.ms.gov/msdhsite/_static/14,21912,420,874.html"
Mississippi|Memorial Magnolia Grove Walk-In Clinic|4333 15th Street|Gulfport|http://www.gulfportmemorial.com/
Mississippi|Cloverleaf Medical Plaza|5909 US Highway 49|Hattiesburg|https://www.hattiesburgclinic.com/curbsidecovid/
Mississippi|Singing River Health System Hurley Clinic|7001 MS-614|Hurley|https://singingriverhealthsystem.com/coronavirus/
Mississippi|Walgreens|3445 Terry Rd|Jackson|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Mississippi|Memorial Long Beach Walk-In|"5120 Beatline Rd., Ste. B"|Long Beach|http://www.gulfportmemorial.com/
Mississippi|Former Sears Auto Center|1051 Bonita Lakes Cir|Meridian|https://www.wtok.com/content/news/Meridians-first-COVID-19-testing-site-coming-soon--569230231.html
Mississippi|Singing River Health System Ocean Springs Clinic|3109 Bienville Boulevard|Ocean Springs|https://singingriverhealthsystem.com/coronavirus/
Mississippi|Memorial Surgery Center of Ocean Springs|3882 Bienville Blvd|Ocean Springs|http://www.gulfportmemorial.com/
Mississippi|Methodist Hospital-Olive Branch|4250 Bethel Road|Olive Branch|"https://msdh.ms.gov/msdhsite/_static/14,21912,420,874.html"
Mississippi|Singing River Health System Pascagoula Clinic|2819 Denny Ave|Pascagoula|https://singingriverhealthsystem.com/coronavirus/
Mississippi|Clarke County Emergency Management Agency|642 S Archusa Ave|Quitman|https://umc.edu/CoronaVirus/COVID-19-Testing/Home.html
Mississippi|Baptist Memorial Hospital – DeSoto|7601 Southcrest Parkway|Southaven|https://www.baptistonline.org/covid-19/testing-locations/baptist-memorial-hospital-desoto
Mississippi|Med Plus Urgent Care|874 Barnes Crossing Rd|Tupelo|"https://msdh.ms.gov/msdhsite/_static/14,21912,420,874.html"
Mississippi|Singing River Health System Vancleave Clinic|11700 MS-57|Vancleave|https://singingriverhealthsystem.com/coronavirus/
Mississippi|Memorial Stone County Medical Center|1440 E. Central Ave.|Wiggins|http://www.gulfportmemorial.com/
Mississippi|Check website|||https://umc.edu/CoronaVirus/COVID-19-Testing/Home.html
Missouri|Total Access Urgent Care|9538 Gravois Rd|Affton|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|CVS Health COVID-19 Testing Site|2120 Lone Star Drive|Arnold|
Missouri|Total Access Urgent Care|13861 Manchester Rd|Ballwin|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|CVS Health COVID-19 Testing Site|14400 Clayton Rd|Ballwin|
Missouri|CareNow Urgent Care|1215 NE Coronado Dr|Blue Springs|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Missouri|Saint Luke’s Health System|600 NE Adams Dairy Pkwy #200|Blue Springs|https://www.saintlukeskc.org/about/news/saint-lukes-news-three-covid-19-drive-thru-testing-sites-set-qualifying-saint-lukes
Missouri|CVS Health COVID-19 Testing Site|3201 South 7 Highway|Blue Springs|
Missouri|Citizens Memorial Hospital|1125 N. Butterfield Road|Bolivar|https://www.citizensmemorial.com/about/media-resources/news/2020/cmh-to-offer-drive-thru-covid-19-testing-with-doctors-order.html
Missouri|Total Access Urgent Care|12409 St. Charles Rock Rd|Bridgeton|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|CVS Health COVID-19 Testing Site|12380 St. Charles Rock Road|Bridgeton|
Missouri|SSM Health St. Mary's Hospital - Centralia|400 N Pleasant Ave|Centralia|https://www.ssmhealth.com/coronavirus-updates/frequently-asked-questions
Missouri|Mercy Virtual Care Center|15740 S. Outer Forty Road|Chesterfield|https://www.mercy.net/newsroom/2020-03-13/mercy-opens-covid-19-test-collection-site/
Missouri|St. Luke's Hospital|"parking lot between the Mr. and Mrs. Theodore P. Desloge, Jr. Outpatient Center, Building B and St. Luke's Resource Center"|Chesterfield|https://www.stlukes-stl.com/coronavirus/index.html
Missouri|Total Access Urgent Care|2501 Clarkson Rd|Chesterfield|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Boone Hospital Center|1504 E. Broadway|Columbia|https://www.boone.org/COVID19#test
Missouri|University of Missouri softball stadium parking lot|600 E Stadium Blvd|Columbia|https://www.muhealth.org/our-stories/how-do-i-get-tested-covid-19
Missouri|Total Access Urgent Care|10923 Olive Blvd|Creve Coeur|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Lake Regional Express Cares|304 E. Fourth St|Eldon|https://www.lakeregional.com/news/releases/lake-regional-now-offers-covid-19-testing-at-express-cares/
Missouri|Total Access Urgent Care|15420 Manchester Rd|Ellisville|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|408 Brothers Ave|Festus|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|1090 North Highway 67|Florissant|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Walmart|7207 N M1 Hwy|Gladstone|https://corporate.walmart.com/covid19testing
Missouri|Hillsboro Community Civil Club Jefferson County Fairgrounds|10349 Business 21|Hillsboro|https://www.mercy.net/newsroom/2020-03-24/mercy-jefferson-opens-covid-19-test-collection-site/
Missouri|CareNow Urgent Care|17700 E 39th St S|Independence|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Missouri|CVS Health COVID-19 Testing Site|1315 West 23rd Street|Independence|
Missouri|CVS Health COVID-19 Testing Site|1545 East 23rd Street South|Independence|
Missouri|CVS Health COVID-19 Testing Site|17301 East US 24 Highway|Independence|
Missouri|Affinia Healthcare|8960 Jennings Station Rd|Jennings|https://affiniahealthcare.org/covid-19/
Missouri|Freeman Health|1221 McIntosh Circle|Joplin|https://www.freemanhealth.com/services/covid-19
Missouri|Walmart|2623 W 7th St|Joplin|https://corporate.walmart.com/covid19testing
Missouri|CareNow Urgent Care|8951 State Line Road|Kansas City|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Missouri|First Point Urgent Care|8144 NW Prairie View Road|Kansas City|https://www.firstpointurgentcare.org/
Missouri|Samuel U. Rodgers Health Center|825 Euclid Ave|Kansas City|https://www.rodgershealth.org/
Missouri|Swope Health|21 N. 12th Street|Kansas City|https://swopehealth.org/
Missouri|Swope Health|3801 Blue Parkway|Kansas City|https://swopehealth.org/
Missouri|CVS Health COVID-19 Testing Site|3902 Main Street|Kansas City|
Missouri|CVS Health COVID-19 Testing Site|13101 State Line Road|Kansas City|
Missouri|CVS Health COVID-19 Testing Site|4149 North Oak Trafficway|Kansas City|
Missouri|CVS Health COVID-19 Testing Site|4750 Lees Summit Road|Kansas City|
Missouri|CVS Health COVID-19 Testing Site|4990 Northeast Vivion Road|Kansas City|
Missouri|Saint Luke's Hospital of Kansas City|4401 Wornall Rd|Kansas City|https://www.saintlukeskc.org/about/news/saint-lukes-community-updates-covid-19
Missouri|CVS Health COVID-19 Testing Site|10820 Manchester Road|Kirkwood|
Missouri|Total Access Urgent Care|915 North Kirkwood Road|Kirkwood North|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Lake Regional Express Cares|441 West Elm St.|Lebanon|https://www.lakeregional.com/news/releases/lake-regional-now-offers-covid-19-testing-at-express-cares/
Missouri|CareNow Urgent Care|228 NW Oldham Pkwy|Lee's Summit|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Missouri|CVS Health COVID-19 Testing Site|3351 SW 3rd Street|Lees Summit|
Missouri|SSM Health Good Samaritan Hospital - Mt. Vernon|1 Good Samaritan Way|Mt. Vernon|https://www.ssmhealth.com/coronavirus-updates/frequently-asked-questions
Missouri|CVS Health COVID-19 Testing Site|3002 Highway K|O'Fallon|
Missouri|Total Access Urgent Care|507 S Main St|O'Fallon North|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|4201 Highway K|O'Fallon South|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|CVS Health COVID-19 Testing Site|9141 Olive Boulevard|Olivette|
Missouri|Lake Regional Express Cares|"1057 Medical Park Drive, Bldg 2"|Osage Beach|https://www.lakeregional.com/news/releases/lake-regional-now-offers-covid-19-testing-at-express-cares/
Missouri|Parkway Center|5816 Osage Beach Parkway|Osage Beach|https://www.lakeexpo.com/news/coronavirus/lake-regional-announces-drive-thru-covid--testing-site/article_4fe9976e-7069-11ea-800d-e79d409d1dd7.html
Missouri|CVS Health COVID-19 Testing Site|2120 Osage Street West|Pacific|
Missouri|Affinia Healthcare|6763 Page Ave|Pagedale|https://affiniahealthcare.org/covid-19/
Missouri|Walmart|100 Commercial Lane|Pineville (Jane)|https://corporate.walmart.com/covid19testing
Missouri|CVS Health COVID-19 Testing Site|1301 Platte Falls Road|Platte City|
Missouri|CVS Health COVID-19 Testing Site|1215 West Foxwood Drive|Raymore|
Missouri|CareNow Urgent Care|9490 E 350 Hwy|Raytown|https://www.carenow.com/patient-services/medical-tests/covid-19.dot
Missouri|CVS Health COVID-19 Testing Site|5310 Blueridge Boulevard|Raytown|
Missouri|CVS Health COVID-19 Testing Site|500 Bishop Avenue North|Rolla|
Missouri|CVS Health COVID-19 Testing Site|400 Mid Rivers Mall Road|Saint Peters|
Missouri|Saint Luke’s Health System|8880 NE 82nd Terrace|Shoal Creek|https://www.saintlukeskc.org/about/news/saint-lukes-news-three-covid-19-drive-thru-testing-sites-set-qualifying-saint-lukes
Missouri|Mercy-GoHealth Urgent Care|303 W Sunshine St|Springfield|https://www.gohealthuc.com/springfield/video-visits
Missouri|CVS Health COVID-19 Testing Site|1153 East Elm Street|Springfield|
Missouri|CVS Health COVID-19 Testing Site|1220 E Republic Street|Springfield|
Missouri|CVS Health COVID-19 Testing Site|2715 E. Battlefield St|Springfield|
Missouri|Total Access Urgent Care|2138 1st Capitol Dr|St. Charles|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|3871 Mexico Rd|St. Charles|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Urgent Care Express|4776 Verona Drive|St. Joseph|http://www.ucareexp.com/Home/fbclid/IwAR2-pcTdEPbbKr-dK6qt8x_nnFj_lAMR1X7yvOwXR4LilqQkjXTHnW-Rg1g
Missouri|Mercy-GoHealth Urgent Care|13275 Manchester Rd|St. Louis|https://www.gohealthuc.com/st-louis#center-locator
Missouri|Total Access Urgent Care|2060 Hampton Ave|St. Louis|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|4400 Telegraph Rd|St. Louis|
Missouri|Total Access Urgent Care|9556 Manchester Rd|St. Louis|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|1005 S Big Bend Blvd|St. Louis|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|12616 Lamplighter Square|St. Louis|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|3114 S Grand Blvd|St. Louis|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Total Access Urgent Care|3802 S Lindbergh Blvd|St. Louis|https://www.totalaccessurgentcare.com/important-covid-19-updates/
Missouri|Affinia Healthcare|3930 S. Broadway St|St. Louis|https://affiniahealthcare.org/covid-19/
Missouri|Affinia Healthcare|4414 N. Florissant Ave|St. Louis|https://affiniahealthcare.org/covid-19/
